min,CH1,CH2,CH40,CH41,CH42,
55.1987,6.53328,0.0396729,6.46048,30.03,123178,
55.1988,6.53042,0.0366211,6.46188,30.03,140124,
55.1988,6.52471,0.0457764,6.46342,30.03,153839,
55.1988,6.51899,0.0274658,6.46506,30.03,163917,
55.1989,6.51137,0.0274658,6.46676,30.03,170179,
55.1989,6.5028,0.0274658,6.46848,30.03,172476,
55.1989,6.49327,0.0396729,6.47019,30.03,170686,
55.199,6.48375,0.0335693,6.47184,30.03,164895,
55.199,6.47422,0.0396729,6.47339,30.03,155373,
55.199,6.4647,0.0305176,6.47482,30.03,142474,
55.1991,6.45517,0.0366211,6.47608,30.03,126534,
55.1991,6.4466,0.0305176,6.47716,30.03,107962,
55.1991,6.43802,0.0305176,6.47803,30.03,87231.7,
55.1992,6.4304,0.0335693,6.47868,30.03,64785.2,
55.1992,6.42469,0.0396729,6.47909,30.03,41213.1,
55.1992,6.41897,0.0366211,6.47927,30.03,17150,
55.1993,6.41516,0.0366211,6.4792,30.03,-6911.29,
55.1993,6.41326,0.0244141,6.47889,30.03,-30340.2,
55.1993,6.41231,0.0274658,6.47837,30.03,-52472,
55.1994,6.41421,0.0457764,6.47764,30.03,-72703.5,
55.1994,6.41707,0.0335693,6.47674,30.03,-90399.9,
55.1994,6.42183,0.0366211,6.47569,30.03,-105080,
55.1995,6.4285,0.0213623,6.47452,30.03,-116315,
55.1995,6.43612,0.0274658,6.47329,30.03,-123726,
55.1995,6.44469,0.0244141,6.47201,30.03,-127159,
55.1996,6.45422,0.0396729,6.47075,30.03,-126580,
55.1996,6.46374,0.0335693,6.46953,30.03,-122063,
55.1996,6.47327,0.0366211,6.46839,30.03,-113869,
55.1997,6.48184,0.0305176,6.46736,30.03,-102432,
55.1997,6.49041,0.0305176,6.46648,30.03,-88250.9,
55.1997,6.49899,0.0274658,6.46577,30.03,-71702.8,
55.1998,6.50566,0.0305176,6.46523,30.03,-53231.5,
55.1998,6.51137,0.0305176,6.4649,30.03,-33520.1,
55.1998,6.51518,0.0305176,6.46476,30.03,-13288.5,
55.1999,6.51804,0.0396729,6.46483,30.03,6802.6,
55.1999,6.51899,0.0335693,6.46509,30.03,26149.4,
55.1999,6.51804,0.0274658,6.46554,30.03,44112.1,
55.2,6.51613,0.0274658,6.46614,30.03,60110.8,
55.2,6.51232,0.0396729,6.46687,30.03,73711.9,
55.2,6.50661,0.0335693,6.46772,30.03,84438.1,
55.2001,6.50089,0.0427246,6.46864,30.03,91953.4,
55.2001,6.49327,0.0274658,6.4696,30.03,96142.5,
55.2001,6.48565,0.0305176,6.47057,30.03,96912.5,
55.2002,6.47708,0.0274658,6.47151,30.03,94281.2,
55.2002,6.46946,0.0335693,6.4724,30.03,88457.9,
55.2002,6.46279,0.0335693,6.47319,30.03,79915.9,
55.2003,6.45612,0.0305176,6.47389,30.03,69188.7,
55.2003,6.44945,0.0274658,6.47445,30.03,56592.6,
55.2003,6.44469,0.0305176,6.47488,30.03,42514.2,
55.2004,6.44088,0.0274658,6.47515,30.03,27582.5,
55.2004,6.43802,0.0305176,6.47528,30.03,12376.6,
55.2004,6.43612,0.0305176,6.47525,30.03,-2662.87,
55.2005,6.43517,0.0335693,6.47508,30.03,-17133.3,
55.2005,6.43517,0.0335693,6.47477,30.03,-30668.4,
55.2005,6.43517,0.0305176,6.47434,30.03,-43026.6,
55.2006,6.43612,0.0274658,6.4738,30.03,-54081.3,
55.2006,6.43898,0.0152588,6.47317,30.03,-63541.7,
55.2006,6.44183,0.0396729,6.47246,30.03,-71057.7,
55.2007,6.44469,0.0335693,6.47169,30.03,-76586.1,
55.2007,6.4485,0.0396729,6.47089,30.03,-80185.2,
55.2007,6.45327,0.0274658,6.47007,30.03,-81735.5,
55.2008,6.45803,0.0305176,6.46926,30.03,-81135.3,
55.2008,6.46279,0.0274658,6.46847,30.03,-78479.9,
55.2008,6.46851,0.0335693,6.46774,30.03,-73864,
55.2009,6.47327,0.0274658,6.46706,30.03,-67381.7,
55.2009,6.47898,0.0305176,6.46647,30.03,-59216.4,
55.2009,6.4847,0.0305176,6.46598,30.03,-49452,
55.201,6.48946,0.0396729,6.46559,30.03,-38261.3,
55.201,6.49423,0.0274658,6.46533,30.03,-25988,
55.201,6.49804,0.0305176,6.4652,30.03,-12950.3,
55.2011,6.50089,0.0366211,6.46521,30.03,467.339,
55.2011,6.5028,0.0305176,6.46535,30.03,13822.1,
55.2011,6.50375,0.0335693,6.46561,30.03,26708.9,
55.2012,6.50375,0.0152588,6.466,30.03,38758.8,
55.2012,6.50185,0.0305176,6.4665,30.03,49547.7,
55.2012,6.49899,0.0274658,6.46708,30.03,58601.9,
55.2013,6.49518,0.0366211,6.46774,30.03,65584.9,
55.2013,6.49041,0.0335693,6.46844,30.03,70286.5,
55.2013,6.4847,0.0366211,6.46917,30.03,72523,
55.2014,6.47898,0.0274658,6.46989,30.03,72225.5,
55.2014,6.47327,0.0274658,6.47058,30.03,69520.7,
55.2014,6.46851,0.0213623,6.47123,30.03,64713.6,
55.2015,6.46374,0.0305176,6.47181,30.03,58180.9,
55.2015,6.45993,0.0305176,6.47232,30.03,50274.2,
55.2015,6.45612,0.0305176,6.47273,30.03,41320.1,
55.2016,6.45422,0.0305176,6.47305,30.03,31711.4,
55.2016,6.45231,0.0274658,6.47326,30.03,21900.2,
55.2016,6.45136,0.0244141,6.47339,30.03,12210.6,
55.2017,6.45136,0.0274658,6.47342,30.03,2938.83,
55.2017,6.45136,0.0244141,6.47336,30.03,-5645.55,
55.2017,6.45231,0.0305176,6.47323,30.03,-13388.6,
55.2018,6.45327,0.0366211,6.47302,30.03,-20152.7,
55.2018,6.45422,0.0244141,6.47277,30.03,-25905.5,
55.2018,6.45517,0.0305176,6.47246,30.03,-30711.2,
55.2019,6.45612,0.0213623,6.47211,30.03,-34632.3,
55.2019,6.45612,0.0396729,6.47173,30.03,-37819.2,
55.2019,6.45708,0.0274658,6.47133,30.03,-40412.1,
55.202,6.45803,0.0335693,6.47091,30.03,-42361.9,
55.202,6.45803,0.0274658,6.47047,30.03,-43715.9,
55.202,6.45898,0.0305176,6.47002,30.03,-44609.5,
55.2021,6.46089,0.0305176,6.46957,30.03,-44898.6,
55.2021,6.46279,0.0305176,6.46913,30.03,-44363.6,
55.2021,6.46565,0.0335693,6.4687,30.03,-42896.6,
55.2022,6.46946,0.0305176,6.4683,30.03,-40312.4,
55.2022,6.47327,0.0305176,6.46793,30.03,-36445.8,
55.2022,6.47708,0.0305176,6.46762,30.03,-31330.5,
55.2023,6.47994,0.0274658,6.46737,30.03,-25181.9,
55.2023,6.48375,0.0244141,6.46719,30.03,-18201.3,
55.2023,6.48565,0.0305176,6.46708,30.03,-10575.7,
55.2024,6.48756,0.0305176,6.46705,30.03,-2658.67,
55.2024,6.48756,0.0305176,6.46711,30.03,5135.07,
55.2024,6.48756,0.0213623,6.46723,30.03,12426.6,
55.2025,6.4866,0.0244141,6.46742,30.03,18961.2,
55.2025,6.48565,0.0183105,6.46767,30.03,24598.5,
55.2025,6.48375,0.0366211,6.46796,30.03,29213.5,
55.2026,6.48184,0.0213623,6.46828,30.03,32695.8,
55.2026,6.47994,0.0335693,6.46863,30.03,35038.5,
55.2026,6.47708,0.0244141,6.469,30.03,36239.7,
55.2027,6.47517,0.0305176,6.46936,30.03,36302,
55.2027,6.47232,0.0335693,6.46971,30.03,35321.9,
55.2027,6.47041,0.0274658,6.47005,30.03,33391.8,
55.2028,6.46851,0.0305176,6.47035,30.03,30689.8,
55.2028,6.4666,0.0335693,6.47063,30.03,27381.7,
55.2028,6.4647,0.0274658,6.47086,30.03,23531.5,
55.2029,6.46374,0.0305176,6.47106,30.03,19290,
55.2029,6.46279,0.0244141,6.47121,30.03,14886.2,
55.2029,6.46279,0.0244141,6.47131,30.03,10530.8,
55.203,6.46279,0.0305176,6.47137,30.03,6415.92,
55.203,6.46279,0.0305176,6.4714,30.03,2626.73,
55.203,6.46279,0.0396729,6.47139,30.03,-850.168,
55.2031,6.46279,0.0213623,6.47135,30.03,-4028.19,
55.2031,6.46374,0.0244141,6.47128,30.03,-6830.76,
55.2031,6.46374,0.0244141,6.47119,30.03,-9189.22,
55.2032,6.4647,0.0335693,6.47108,30.03,-11132.4,
55.2032,6.4647,0.0305176,6.47095,30.03,-12688.3,
55.2032,6.46565,0.0366211,6.47081,30.03,-13884,
55.2033,6.4666,0.0274658,6.47067,30.03,-14655.6,
55.2033,6.46851,0.0274658,6.47052,30.03,-14856.3,
55.2033,6.47041,0.0213623,6.47038,30.03,-14353.9,
55.2034,6.47232,0.0274658,6.47024,30.03,-13120,
55.2034,6.47422,0.0335693,6.47013,30.03,-11221.6,
55.2034,6.47708,0.0274658,6.47005,30.03,-8632.35,
55.2035,6.47898,0.0274658,6.46999,30.03,-5330.79,
55.2035,6.48089,0.0244141,6.46998,30.03,-1479.96,
55.2035,6.48279,0.0274658,6.47001,30.03,2768.9,
55.2036,6.48375,0.0213623,6.47008,30.03,7275.89,
55.2036,6.48375,0.0396729,6.4702,30.03,11732.1,
55.2036,6.48375,0.0274658,6.47035,30.03,15855,
55.2037,6.48279,0.0366211,6.47055,30.03,19477.4,
55.2037,6.48089,0.0183105,6.47077,30.03,22358.2,
55.2037,6.47898,0.0274658,6.47102,30.03,24279.7,
55.2038,6.47708,0.0213623,6.47127,30.03,25226.1,
55.2038,6.47422,0.0335693,6.47152,30.03,25186.8,
55.2038,6.47232,0.0305176,6.47176,30.03,24155.9,
55.2039,6.47041,0.0274658,6.47198,30.03,22311.4,
55.2039,6.46946,0.0213623,6.47218,30.03,19909.6,
55.2039,6.46851,0.0244141,6.47236,30.03,17186.8,
55.204,6.46755,0.0152588,6.4725,30.03,14270.7,
55.204,6.46755,0.0274658,6.47261,30.03,11278.7,
55.204,6.46755,0.0274658,6.4727,30.03,8408.5,
55.2041,6.46851,0.0335693,6.47275,30.03,5840.59,
55.2041,6.46851,0.0305176,6.47279,30.03,3648.95,
55.2041,6.46851,0.0274658,6.47281,30.03,1719.87,
55.2042,6.46851,0.0213623,6.47281,30.03,-51.6585,
55.2042,6.46755,0.0183105,6.47279,30.03,-1762.34,
55.2042,6.46755,0.0396729,6.47275,30.03,-3500.86,
55.2043,6.4666,0.0274658,6.4727,30.03,-5258.29,
55.2043,6.46565,0.0335693,6.47263,30.03,-7116.36,
55.2043,6.46374,0.0183105,6.47254,30.03,-9239.48,
55.2044,6.46279,0.0244141,6.47242,30.03,-11687.1,
55.2044,6.46184,0.0244141,6.47228,30.03,-14332.3,
55.2044,6.46089,0.0305176,6.47211,30.03,-17058.3,
55.2045,6.45993,0.0244141,6.47191,30.03,-19848.1,
55.2045,6.45993,0.0305176,6.47168,30.03,-22595.5,
55.2045,6.46089,0.0244141,6.47143,30.03,-25024,
55.2046,6.46184,0.0244141,6.47116,30.03,-26881.4,
55.2046,6.46374,0.0274658,6.47088,30.03,-28029.4,
55.2046,6.4666,0.0335693,6.4706,30.03,-28253.9,
55.2047,6.47041,0.0244141,6.47033,30.03,-27272.8,
55.2047,6.47422,0.0274658,6.47008,30.03,-24922.2,
55.2047,6.47803,0.0244141,6.46987,30.03,-21237.5,
55.2048,6.48184,0.0274658,6.4697,30.03,-16346.1,
55.2048,6.4847,0.0244141,6.4696,30.03,-10459.1,
55.2048,6.48756,0.0183105,6.46956,30.03,-3863.39,
55.2049,6.48946,0.0305176,6.46959,30.03,3175.93,
55.2049,6.49041,0.0274658,6.46969,30.03,10324.5,
55.2049,6.49041,0.0366211,6.46987,30.03,17186.2,
55.205,6.49041,0.0183105,6.4701,30.03,23489.4,
55.205,6.48946,0.0274658,6.47039,30.03,29077.9,
55.205,6.48756,0.012207,6.47073,30.03,33721.3,
55.2051,6.4866,15.9454,6.4711,30.03,37302.5,
55.2051,6.4847,10.4858,6.4715,30.03,39898.3,
55.2051,6.48184,9.28955,6.47192,30.03,41402.7,
55.2052,6.47898,8.55408,6.47233,30.03,41632.8,
55.2052,6.47613,8.02307,6.47274,30.03,40606.3,
55.2052,6.47327,7.59277,6.47312,30.03,38433.7,
55.2053,6.46946,7.22961,6.47347,30.03,35130.8,
55.2053,6.4666,6.91833,6.47378,30.03,30716.3,
55.2053,6.46279,6.64062,6.47403,30.03,25301.2,
55.2054,6.45993,6.38733,6.47422,30.03,18991.2,
55.2054,6.45612,6.1554,6.47434,30.03,11886.2,
55.2054,6.45327,5.94177,6.47438,30.03,4080.66,
55.2055,6.45041,5.74036,6.47434,30.03,-4246.37,
55.2055,6.44755,5.56641,6.47421,30.03,-12929.1,
55.2055,6.44564,5.38025,6.47399,30.03,-21814.5,
55.2056,6.44374,5.22766,6.47369,30.03,-30671.7,
55.2056,6.44183,5.05676,6.47329,30.03,-39379.8,
55.2056,6.44183,4.91333,6.47282,30.03,-47738.5,
55.2057,6.44279,4.76379,6.47226,30.03,-55295.9,
55.2057,6.44374,4.64478,6.47165,30.03,-61731.8,
55.2057,6.4466,4.5105,6.47098,30.03,-66847.3,
55.2058,6.44945,4.38843,6.47027,30.03,-70375.2,
55.2058,6.45422,4.26941,6.46955,30.03,-72077.4,
55.2058,6.45898,4.15955,6.46883,30.03,-71742.8,
55.2059,6.4647,4.04663,6.46814,30.03,-69275.7,
55.2059,6.47041,3.94592,6.4675,30.03,-64687,
55.2059,6.47708,3.85132,6.46692,30.03,-57994.4,
55.206,6.48279,3.75061,6.46642,30.03,-49312.1,
55.206,6.48851,3.66211,6.46603,30.03,-38932.1,
55.206,6.49423,3.5675,6.46576,30.03,-27128,
55.2061,6.49899,3.48206,6.46562,30.03,-14155.5,
55.2061,6.5028,3.39661,6.46562,30.03,-432.852,
55.2061,6.50566,3.33252,6.46575,30.03,13564.3,
55.2062,6.50756,3.25012,6.46603,30.03,27399.7,
55.2062,6.50756,3.18604,6.46643,30.03,40585,
55.2062,6.50566,3.10364,6.46696,30.03,52495.7,
55.2063,6.50375,3.0365,6.46758,30.03,62655.3,
55.2063,6.49994,2.96631,6.46829,30.03,70814.3,
55.2063,6.49518,2.91748,6.46906,30.03,76662.1,
55.2064,6.48946,2.84729,6.46986,30.03,79923.2,
55.2064,6.48279,2.78625,6.47066,30.03,80445.3,
55.2064,6.47708,2.73438,6.47144,30.03,78279.4,
55.2065,6.47041,2.67639,6.47218,30.03,73662.2,
55.2065,6.46374,2.61841,6.47285,30.03,66729.6,
55.2065,6.45803,2.56653,6.47342,30.03,57704.8,
55.2066,6.45327,2.5177,6.4739,30.03,47069.7,
55.2066,6.4485,2.46582,6.47425,30.03,35271.3,
55.2066,6.44564,2.43225,6.47448,30.03,22723.2,
55.2067,6.44279,2.36511,6.47457,30.03,9896.46,
55.2067,6.43993,2.32239,6.47455,30.03,-2956.78,
55.2067,6.43898,2.27661,6.47439,30.03,-15605.7,
55.2068,6.43802,2.2583,6.47411,30.03,-27660,
55.2068,6.43802,2.20642,6.47372,30.03,-38854.6,
55.2068,6.43898,2.1759,6.47323,30.03,-48950.5,
55.2069,6.44088,2.12097,6.47266,30.03,-57643,
55.2069,6.44279,2.08435,6.47201,30.03,-64748.5,
55.2069,6.44564,2.04163,6.47131,30.03,-70195.3,
55.207,6.45041,2.01416,6.47057,30.03,-73743.8,
55.207,6.45517,1.97754,6.46982,30.03,-75092.1,
55.207,6.46089,1.94092,6.46908,30.03,-74152.3,
55.2071,6.4666,1.9104,6.46837,30.03,-70942.5,
55.2071,6.47327,1.87988,6.46771,30.03,-65488,
55.2071,6.47994,1.83716,6.46714,30.03,-57820.1,
55.2072,6.48565,1.80359,6.46665,30.03,-48156.2,
55.2072,6.49137,1.77917,6.46629,30.03,-36882.4,
55.2072,6.49613,1.7395,6.46604,30.03,-24358.3,
55.2073,6.50089,1.72119,6.46593,30.03,-10917.3,
55.2073,6.50375,1.67542,6.46596,30.03,3041.64,
55.2073,6.50566,1.65405,6.46613,30.03,16971.9,
55.2074,6.50661,1.62659,6.46644,30.03,30373.4,
55.2074,6.50566,1.61743,6.46686,30.03,42790.4,
55.2074,6.50375,1.57471,6.4674,30.03,53719.9,
55.2075,6.50089,1.55945,6.46803,30.03,62797.1,
55.2075,6.49708,1.52283,6.46873,30.03,69785.2,
55.2075,6.49137,1.49841,6.46947,30.03,74385.7,
55.2076,6.48565,1.474,6.47023,30.03,76334.1,
55.2076,6.47898,1.45569,6.47099,30.03,75578.8,
55.2076,6.47232,1.43127,6.47171,30.03,72172.4,
55.2077,6.4666,1.40686,6.47238,30.03,66353.3,
55.2077,6.45993,1.3916,6.47296,30.03,58438.7,
55.2077,6.45422,1.37024,6.47345,30.03,48636.6,
55.2078,6.44945,1.34583,6.47382,30.03,37324.6,
55.2078,6.44564,1.31836,6.47407,30.03,25033.7,
55.2078,6.44279,1.30615,6.47419,30.03,12253.7,
55.2079,6.44088,1.28174,6.47419,30.03,-565.76,
55.2079,6.44088,1.26953,6.47406,30.03,-12922.9,
55.2079,6.44088,1.24512,6.47381,30.03,-24360.3,
55.208,6.44183,1.22681,6.47347,30.03,-34643.1,
55.208,6.44374,1.20239,6.47303,30.03,-43560.6,
55.208,6.4466,1.19629,6.47252,30.03,-50835.3,
55.2081,6.44945,1.17188,6.47196,30.03,-56309.5,
55.2081,6.45327,1.15662,6.47136,30.03,-59935.5,
55.2081,6.45708,1.14441,6.47074,30.03,-61676.9,
55.2082,6.46089,1.12915,6.47013,30.03,-61597.4,
55.2082,6.46565,1.10779,6.46953,30.03,-59762.1,
55.2082,6.47041,1.09863,6.46897,30.03,-56147.3,
55.2083,6.47422,1.08032,6.46846,30.03,-50917.9,
55.2083,6.47898,1.06506,6.46802,30.03,-44321.1,
55.2083,6.48375,1.05286,6.46765,30.03,-36408.1,
55.2084,6.48756,1.03149,6.46738,30.03,-27320.6,
55.2084,6.49137,1.01929,6.46721,30.03,-17372.8,
55.2084,6.49518,0.997925,6.46714,30.03,-6765.56,
55.2085,6.49804,0.997925,6.46718,30.03,4315.06,
55.2085,6.49994,0.985718,6.46734,30.03,15517,
55.2085,6.50089,0.982666,6.4676,30.03,26427.6,
55.2086,6.50185,0.949097,6.46797,30.03,36760.4,
55.2086,6.50089,0.942993,6.46843,30.03,46255.7,
55.2086,6.49899,0.927734,6.46898,30.03,54498.7,
55.2087,6.49708,0.927734,6.46959,30.03,61205,
55.2087,6.49327,0.909424,6.47025,30.03,66209.8,
55.2087,6.48851,0.906372,6.47094,30.03,69189.1,
55.2088,6.48279,0.891113,6.47164,30.03,69853.8,
55.2088,6.47708,0.88501,6.47232,30.03,68128.4,
55.2088,6.47136,0.863647,6.47296,30.03,64132.5,
55.2089,6.46565,0.848389,6.47354,30.03,58074.4,
55.2089,6.45993,0.842285,6.47405,30.03,50152.4,
55.2089,6.45517,0.823975,6.47445,30.03,40644.8,
55.209,6.45136,0.827026,6.47475,30.03,29992.3,
55.209,6.4485,0.814819,6.47494,30.03,18692.6,
55.209,6.44564,0.796509,6.47501,30.03,7113.34,
55.2091,6.44469,0.787354,6.47497,30.03,-4408.03,
55.2091,6.44469,0.790405,6.47481,30.03,-15382.9,
55.2091,6.44564,0.772095,6.47456,30.03,-25366.5,
55.2092,6.44755,0.765991,6.47422,30.03,-34045.2,
55.2092,6.44945,0.750732,6.47381,30.03,-41227.4,
55.2092,6.45136,0.747681,6.47334,30.03,-46923.2,
55.2093,6.45422,0.735474,6.47283,30.03,-51147.4,
55.2093,6.45612,0.738525,6.47229,30.03,-53919.2,
55.2093,6.45898,0.717163,6.47173,30.03,-55351.8,
55.2094,6.46184,0.717163,6.47118,30.03,-55463.5,
55.2094,6.46565,0.698853,6.47064,30.03,-54186.3,
55.2094,6.46851,0.692749,6.47012,30.03,-51553.1,
55.2095,6.47136,0.686646,6.46964,30.03,-47779.2,
55.2095,6.47517,0.683594,6.46921,30.03,-42975.9,
55.2095,6.47898,0.665283,6.46884,30.03,-37068.8,
55.2096,6.48279,0.671387,6.46854,30.03,-30084.2,
55.2096,6.48756,0.665283,6.46832,30.03,-22050.1,
55.2096,6.49137,0.65918,6.46819,30.03,-12996,
55.2097,6.49423,0.637817,6.46816,30.03,-3223.04,
55.2097,6.49708,0.628662,6.46823,30.03,6900.91,
55.2097,6.49994,0.631714,6.4684,30.03,17217.7,
55.2098,6.50089,0.616455,6.46867,30.03,27492,
55.2098,6.50185,0.616455,6.46905,30.03,37328.7,
55.2098,6.50185,0.601196,6.46951,30.03,46457.8,
55.2099,6.50089,0.598145,6.47006,30.03,54635,
55.2099,6.49899,0.588989,6.47067,30.03,61550.4,
55.2099,6.49708,0.595093,6.47134,30.03,67015.3,
55.21,6.49423,0.585938,6.47205,30.03,70952.4,
55.21,6.49041,0.576782,6.47279,30.03,73206.8,
55.21,6.48756,0.567627,6.47352,30.03,73732.9,
55.2101,6.48375,0.564575,6.47425,30.03,72675.9,
55.2101,6.48089,0.576782,6.47495,30.03,70174.4,
55.2101,6.47708,0.564575,6.47562,30.03,66360.6,
55.2102,6.47517,0.549316,6.47623,30.03,61450.5,
55.2102,6.47327,0.543213,6.47679,30.03,55825.9,
55.2102,6.47136,0.543213,6.47729,30.03,49748.7,
55.2103,6.47041,0.534058,6.47772,30.03,43370.4,
55.2103,6.46946,0.518799,6.47809,30.03,36920.7,
55.2103,6.46946,0.512695,6.47839,30.03,30610,
55.2104,6.47041,0.515747,6.47864,30.03,24720.2,
55.2104,6.47136,0.50354,6.47884,30.03,19507.8,
55.2104,6.47232,0.50354,6.47899,30.03,15024.9,
55.2105,6.47422,0.485229,6.4791,30.03,11316.4,
55.2105,6.47613,0.485229,6.47919,30.03,8510.4,
55.2105,6.47898,0.466919,6.47925,30.03,6720.72,
55.2106,6.48279,0.473022,6.47931,30.03,6137.67,
55.2106,6.4866,0.466919,6.47938,30.03,6930.81,
55.2106,6.49041,0.460815,6.47947,30.03,9070.11,
55.2107,6.49613,0.45166,6.4796,30.03,12613,
55.2107,6.50185,0.45166,6.47978,30.03,17786.6,
55.2107,6.50756,0.448608,6.48002,30.03,24612.8,
55.2108,6.51232,0.442505,6.48035,30.03,32835.2,
55.2108,6.51518,0.439453,6.48077,30.03,41944,
55.2108,6.51423,0.436401,6.48128,30.03,51019.7,
55.2109,6.50947,0.439453,6.48187,30.03,58770.8,
55.2109,6.50185,0.430298,6.48251,30.03,63931,
55.2109,6.49041,0.421143,6.48316,30.03,65441.2,
55.211,6.47613,0.418091,6.48379,30.03,62346.4,
55.211,6.45993,0.427246,6.48433,30.03,53969.9,
55.211,6.44279,0.415039,6.48473,30.03,40072.7,
55.2111,6.42659,0.418091,6.48494,30.03,20906.7,
55.2111,6.41326,0.396729,6.48491,30.03,-2647.6,
55.2111,6.40278,0.393677,6.48462,30.03,-29228.2,
55.2112,6.39516,0.387573,6.48404,30.03,-57397.4,
55.2112,6.3923,0.393677,6.48319,30.03,-85653.9,
55.2112,6.3923,0.387573,6.48206,30.03,-112444,
55.2113,6.39325,0.390625,6.4807,30.03,-136711,
55.2113,6.39611,0.384521,6.47912,30.03,-157947,
55.2113,6.39802,0.38147,6.47736,30.03,-175971,
55.2114,6.39897,0.375366,6.47545,30.03,-191078,
55.2114,6.39897,0.369263,6.47341,30.03,-203818,
55.2114,6.39706,0.366211,6.47126,30.03,-214794,
55.2115,6.39135,0.369263,6.46901,30.03,-224926,
55.2115,6.38278,0.378418,6.46666,30.03,-235415,
55.2115,6.3723,0.363159,6.46418,30.03,-247272,
55.2116,6.35896,0.357056,6.46157,30.03,-261237,
55.2116,6.34563,0.3479,6.45879,30.03,-277795,
55.2116,6.33324,0.354004,6.45583,30.03,-296846,
55.2117,6.32086,0.350952,6.45265,30.03,-317924,
55.2117,6.30943,0.357056,6.44924,30.03,-340597,
55.2117,6.29895,0.332642,6.4456,30.03,-364375,
55.2118,6.28847,0.335693,6.44171,30.03,-388803,
55.2118,6.2799,0.332642,6.43757,30.03,-413465,
55.2118,6.27228,0.338745,6.4332,30.03,-437796,
55.2119,6.26561,0.332642,6.42858,30.03,-461283,
55.2119,6.25799,0.32959,6.42375,30.03,-483730,
55.2119,6.25037,0.314331,6.41869,30.03,-505230,
55.212,6.2418,0.317383,6.41343,30.03,-525962,
55.212,6.23227,0.311279,6.40797,30.03,-546183,
55.212,6.22275,0.311279,6.40231,30.03,-566130,
55.2121,6.21322,0.311279,6.39645,30.03,-585841,
55.2121,6.2037,0.311279,6.3904,30.03,-605261,
55.2121,6.19417,0.311279,6.38416,30.03,-624343,
55.2122,6.18464,0.299072,6.37773,30.03,-643042,
55.2122,6.17512,0.302124,6.37111,30.03,-661320,
55.2122,6.16464,0.286865,6.36432,30.03,-679235,
55.2123,6.15511,0.305176,6.35735,30.03,-696839,
55.2123,6.14464,0.296021,6.35021,30.03,-714093,
55.2123,6.13416,0.299072,6.3429,30.03,-731050,
55.2124,6.12273,0.286865,6.33542,30.03,-747852,
55.2124,6.1113,0.286865,6.32778,30.03,-764629,
55.2124,6.09891,0.280762,6.31996,30.03,-781499,
55.2125,6.08558,0.283813,6.31197,30.03,-798661,
55.2125,6.07319,0.280762,6.30381,30.03,-816205,
55.2125,6.06081,0.27771,6.29547,30.03,-833942,
55.2126,6.04843,0.27771,6.28696,30.03,-851699,
55.2126,6.03604,0.27771,6.27826,30.03,-869407,
55.2126,6.02557,0.265503,6.26939,30.03,-886823,
55.2127,6.01509,0.268555,6.26036,30.03,-903546,
55.2127,6.00556,0.274658,6.25116,30.03,-919303,
55.2127,5.99699,0.268555,6.24183,30.03,-933845,
55.2128,5.98746,0.265503,6.23236,30.03,-947041,
55.2128,5.97889,0.253296,6.22277,30.03,-958956,
55.2128,5.96937,0.250244,6.21307,30.03,-969654,
55.2129,5.95984,0.250244,6.20328,30.03,-979287,
55.2129,5.95031,0.265503,6.1934,30.03,-988001,
55.2129,5.93984,0.262451,6.18344,30.03,-995929,
55.213,5.92841,0.262451,6.1734,30.03,-1.00338E+06,
55.213,5.91698,0.247192,6.1633,30.03,-1.01063E+06,
55.213,5.90554,0.250244,6.15312,30.03,-1.01777E+06,
55.2131,5.89411,0.247192,6.14287,30.03,-1.02478E+06,
55.2131,5.88268,0.247192,6.13256,30.03,-1.03163E+06,
55.2131,5.8722,0.247192,6.12217,30.03,-1.03824E+06,
55.2132,5.86268,0.244141,6.11173,30.03,-1.04431E+06,
55.2132,5.85411,0.244141,6.10123,30.03,-1.04953E+06,
55.2132,5.84553,0.244141,6.0907,30.03,-1.05366E+06,
55.2133,5.83791,0.234985,6.08013,30.03,-1.05662E+06,
55.2133,5.83029,0.234985,6.06955,30.03,-1.05829E+06,
55.2133,5.82267,0.238037,6.05896,30.03,-1.05871E+06,
55.2134,5.81505,0.228882,6.04838,30.03,-1.05797E+06,
55.2134,5.80648,0.231934,6.03782,30.03,-1.05626E+06,
55.2134,5.796,0.222778,6.02728,30.03,-1.05404E+06,
55.2135,5.78647,0.219727,6.01676,30.03,-1.05171E+06,
55.2135,5.77504,0.219727,6.00627,30.03,-1.04948E+06,
55.2135,5.76361,0.234985,5.99579,29.9401,-1.04761E+06,
55.2136,5.75218,0.222778,5.98533,29.9401,-1.04626E+06,
